销售时间,药品类型,销售额
2015-02-01,西药,546.0201318437464
2018-09-24,中成药,28.2812458443036
2021-09-27,中成药,71.35528562962418
2018-02-26,西药,889.199578436217
2016-06-25,中成药,870.1820875839924
2017-09-18,西药,363.6982127760847
2019-12-15,西药,892.1401107612293
2023-12-09,西药,597.7383236539227
2023-12-08,中成药,807.8465905487128
2014-01-01,中成药,433.15676044861215
2022-11-14,中成药,122.26434407145965
2014-01-19,中成药,439.38979201955607
2023-04-27,西药,462.7268000169289
2015-08-07,中成药,555.4347519021969
2015-04-01,中成药,114.52688577538372
2022-03-24,西药,991.4878444191153
2019-07-30,西药,251.69545259883728
2017-02-06,中成药,206.56687950172198
2023-02-22,西药,531.5348896673772
2020-10-28,西药,541.8360976009398
2023-01-25,西药,445.42253045491185
2019-05-07,西药,774.1732248620019
2023-03-27,西药,521.4878567213167
2021-04-03,中成药,613.5985005935343
2019-11-21,中成药,726.5089215537078
2016-09-14,中成药,34.774850548227946
2023-02-04,中成药,574.9377407195943
2023-08-26,中成药,885.3525265160855
2015-06-04,中成药,27.21485549617957
2022-10-30,中成药,411.1302827629515
2016-05-08,西药,926.9651757037717
2014-06-23,中成药,359.6228582597124
2017-09-28,中成药,464.1415359582385
2022-05-11,中成药,981.7259791138696
2020-10-14,西药,207.33062036106807
2015-12-28,中成药,74.60263723375589
2018-09-07,中成药,860.8283649526913
2019-02-19,西药,869.7806878002448
2021-12-07,中成药,477.35705633321305
2018-08-09,中成药,519.0651027325134
2017-09-09,西药,837.4483059216577
2016-09-16,中成药,741.1739031346372
2021-05-10,西药,272.49751219484057
2015-02-24,中成药,26.724421520803272
2015-08-17,中成药,484.9031609082103
2020-12-07,中成药,860.3232028346849
2018-11-10,西药,896.8763299232605
2020-09-25,西药,956.6639351053923
2016-07-24,西药,880.7676052366534
2017-01-12,中成药,584.2431197451174
2017-02-10,中成药,450.15954324373985
2014-11-28,西药,777.101348068758
2023-06-12,西药,742.4234180219405
2021-05-26,中成药,542.7619957806398
2019-09-20,中成药,96.45409883288443
2018-11-29,中成药,926.8205333190496
2016-08-16,中成药,461.0465121266455
2014-04-15,西药,369.70044409710164
2014-07-21,中成药,633.271721217084
2020-11-02,中成药,677.0995815553072
2019-01-17,中成药,218.58103785999842
2019-02-10,中成药,838.5694563618566
2019-06-20,中成药,297.03772272575407
2017-07-13,中成药,194.81708665517354
2016-06-28,中成药,412.3358543259524
2014-07-29,西药,733.2544800884906
2015-07-17,西药,965.8035966554054
2022-09-25,西药,811.1884517277189
2021-07-23,中成药,940.9448938934898
2023-06-11,西药,149.1997460357615
2023-12-02,中成药,80.46503087504001
2018-04-13,中成药,562.1277142876045
2016-02-10,中成药,297.394508213594
2022-08-22,中成药,829.7744232395802
2020-11-06,西药,675.2679926883028
2021-06-07,中成药,971.0208823459365
2015-09-21,中成药,262.2444321739912
2023-10-26,西药,490.92627321168004
2018-06-17,西药,506.22807265109975
2018-08-29,西药,246.78502690880242
2015-01-22,中成药,594.1924654931277
2019-04-20,西药,448.85312621844713
2023-05-15,中成药,452.2543404299749
2020-06-01,中成药,369.1092814927588
2020-04-24,西药,26.76005890127971
2017-01-09,西药,526.8742845456411
2014-09-25,西药,341.8953573433278
2020-10-02,中成药,11.306670294486379
2020-04-01,中成药,314.8642705853127
2019-01-31,中成药,285.8420497588594
2023-04-06,中成药,399.51367169139945
2019-06-22,中成药,140.533469746963
2022-04-22,中成药,512.6069863887336
2017-10-12,西药,695.5159489929487
2017-05-21,中成药,633.8837133640268
2015-07-28,西药,805.7173980934988
2014-02-18,西药,457.4882051072103
2017-02-24,西药,523.900813036331
2014-08-11,西药,812.2979214503935
2022-02-16,西药,433.42415911104615
2023-03-05,中成药,704.583356400601
2017-12-02,中成药,440.25634503081193
2018-03-09,中成药,423.558832566447
2023-03-20,中成药,762.6035682838686
2018-12-25,西药,183.08854631154904
2020-05-13,西药,345.2001122221578
2018-01-01,西药,231.93055397943274
2017-02-04,中成药,365.51884353792116
2018-08-09,中成药,238.07107414236378
2020-10-03,中成药,583.6115747757881
2021-04-12,中成药,800.1890945916667
2023-08-02,西药,788.7469306057228
2015-01-10,西药,370.8559549033045
2019-10-22,中成药,988.8728018353191
2019-07-15,中成药,597.9158210587427
2016-11-19,西药,405.40629876051185
2022-12-04,西药,837.1838864490112
2023-05-29,西药,732.5752725162145
2019-03-05,西药,751.7825834558633
2018-12-29,中成药,204.17795623653288
2018-01-14,西药,473.6410642948696
2020-02-21,西药,863.2098495163567
2017-03-25,西药,508.9976275524697
2022-11-18,西药,686.6182159868398
2021-12-04,中成药,592.054395703922
2016-11-30,中成药,843.9332198411983
2022-08-01,中成药,291.7152313639866
2019-09-02,中成药,579.7205251075012
2014-12-26,中成药,132.00232132970595
2022-08-13,中成药,693.3086689324732
2021-02-20,西药,734.6481599691849
2021-06-12,西药,52.408947977108426
2019-08-04,西药,679.0330539917052
2017-02-15,西药,420.5432526241285
2018-06-24,中成药,132.8559073485855
2017-11-04,西药,425.7084722214829
2019-04-28,中成药,202.29060039862588
2015-11-10,西药,421.40393680208336
2023-03-16,西药,390.49563767894244
2020-10-23,西药,741.0077205666969
2022-02-28,中成药,776.4734025846952
2014-01-07,西药,610.9583678407012
2022-12-12,中成药,32.459973760623065
2020-10-04,中成药,931.7120562802841
2018-05-11,西药,689.3709472954832
2016-04-12,中成药,43.853495421976945
2022-12-09,中成药,820.6445702219767
2021-02-19,西药,208.26349317081616
2022-10-25,西药,583.4289776753957
2018-12-16,西药,471.9680262506853
2022-12-18,西药,425.6403945315259
2023-08-17,西药,890.8165829231535
2016-07-02,西药,442.98767864698857
2019-07-05,中成药,84.59067639741923
2017-12-13,西药,947.1723399428031
2017-12-21,西药,921.3298789272312
2022-05-13,中成药,687.5883626857827
2018-02-11,西药,473.2136028507047
2023-09-17,中成药,101.93087821408605
2014-05-06,西药,792.8406373917014
2020-09-08,西药,84.72313527978866
2016-03-27,中成药,77.9149750461942
2022-01-07,西药,542.0100040149745
2019-01-04,中成药,168.52695778279383
2015-07-30,西药,17.652964666945493
2020-06-30,西药,428.8822966858284
2017-11-16,中成药,145.84505929396528
2016-07-18,西药,168.91026112788433
2018-01-03,西药,86.14153234798131
2022-12-20,中成药,213.04281618637384
2023-09-28,西药,718.3293379766454
2016-04-12,中成药,810.8380341456135
2016-11-20,西药,458.00830758900764
2023-06-22,中成药,511.4882777226035
2018-07-07,西药,42.32848424826058
2019-03-16,中成药,78.62309875760369
2017-12-28,中成药,264.9920483930217
2021-11-24,西药,548.459436506016
2022-02-21,西药,742.155637247643
2017-10-31,中成药,608.9530307246528
2023-05-09,西药,398.2065764369204
2015-03-19,中成药,127.14083227310681
2023-12-30,西药,782.9655025383175
2019-10-24,西药,370.14819108306654
2015-07-11,中成药,738.6934743379617
2017-03-24,中成药,517.8490534951984
2023-08-03,西药,741.275433026207
2019-07-31,西药,908.2166658380462
2014-12-29,西药,921.819220893264
2020-10-31,西药,539.7557122005974
2017-06-11,西药,516.3932811179824
2023-12-14,中成药,273.02168084780885
2019-01-16,西药,936.4418332139984
2020-04-28,西药,463.3399755276247
2019-01-25,中成药,136.31532689450336
2019-12-13,中成药,438.3778654802844
2016-06-29,中成药,135.78271773562392
2014-09-02,西药,507.5063674145043
2015-06-26,中成药,565.66275970765
2020-12-07,中成药,344.37820387864946
2019-12-10,中成药,80.93410808916983
2019-12-13,中成药,944.0685002769067
2018-04-22,西药,775.6195823485953
2020-01-27,西药,840.4922697000698
2014-05-04,西药,373.19971034336714
2022-07-04,中成药,763.222719719256
2022-08-25,中成药,490.5191662175023
2021-05-17,中成药,209.0726535219855
2018-09-28,中成药,133.17914313814114
2016-02-25,中成药,351.6003606288363
2019-08-06,中成药,146.17659036038827
2020-02-27,西药,998.286286442028
2020-08-13,西药,58.69710032970183
2016-03-07,中成药,446.73216337538577
2014-03-18,西药,457.5725871664803
2014-02-28,中成药,307.6256092958588
2020-10-14,中成药,575.6380500498759
2021-05-09,西药,158.47725391002922
2018-03-04,中成药,786.0732567813614
2019-04-21,西药,339.1232410651619
2019-11-27,中成药,595.4291639006553
2022-05-14,中成药,718.4828437062897
2017-07-25,西药,890.1516965132596
2014-03-09,中成药,837.429562087678
2022-08-07,中成药,612.225937822524
2022-11-11,中成药,394.50924858004805
2023-10-01,西药,508.1726233742143
2020-06-10,中成药,771.0474454450145
2019-04-17,中成药,878.7700871338783
2021-06-14,中成药,112.74410889490515
2014-12-31,西药,391.007699868123
2016-03-31,西药,778.3554324293656
2017-11-03,西药,437.33524496802136
2020-07-18,西药,338.905486425621
2016-08-04,西药,417.2094698550369
2022-01-25,中成药,606.8162993184873
2018-04-27,西药,999.8070926924635
2017-10-09,西药,498.06250481348644
2017-12-10,中成药,216.40953020471795
2022-09-16,西药,171.2181095263038
2023-12-14,中成药,51.926250001650146
2016-02-01,西药,563.2290625691383
2023-10-09,中成药,549.1263705739459
2014-12-07,中成药,213.18158751250607
2022-03-09,西药,698.3761123880414
2015-01-18,西药,743.6959712133839
2016-09-30,中成药,266.50722332829014
2018-04-06,中成药,350.65876638943917
2014-10-27,中成药,990.5669556237841
2014-05-19,中成药,380.52182317222685
2014-12-25,中成药,763.1936550385408
2016-04-15,中成药,458.1981723636406
2018-03-03,中成药,795.4113795823662
2023-06-19,西药,771.3330063948214
2018-06-16,中成药,671.0784649465503
2019-06-06,西药,856.2305628326235
2017-07-27,西药,939.8263099289084
2020-12-05,中成药,584.1834872475631
2016-06-27,中成药,245.09421815051826
2017-02-08,西药,404.64267202763426
2021-12-23,中成药,760.7226563781603
2019-12-27,中成药,654.3746502726308
2016-09-22,西药,186.02035517959624
2020-10-18,西药,60.72714573496046
2020-12-31,西药,686.1319776066442
2020-05-09,中成药,258.5682337890519
2022-09-06,中成药,504.6735412917629
2019-11-22,西药,749.2793047874683
2017-05-22,中成药,567.0401128497698
2018-11-20,西药,92.46955728067843
2021-09-10,中成药,193.72443441571986
2021-10-05,西药,227.13490219060995
2014-06-14,中成药,265.28561110839644
2016-09-25,西药,569.7493580309992
2021-01-11,中成药,508.92612202713957
2017-07-31,中成药,211.12843798056684
2021-01-08,西药,76.8792950211302
2015-10-19,中成药,179.7178824299709
2021-04-14,中成药,984.5374994924173
2020-01-21,西药,473.8614802935575
2019-03-25,中成药,868.6720496550913
2019-08-09,中成药,850.2649420021548
2019-10-13,中成药,516.4043618882449
2022-08-29,西药,709.6208313759381
2017-02-14,西药,200.82449030858515
2019-03-05,西药,691.5127378776392
2014-09-24,西药,279.6607334706566
2019-01-20,西药,833.7414757866093
2018-09-05,中成药,92.88689177782082
2023-12-10,中成药,775.4072861564247
2022-10-17,西药,108.93753750293334
2020-04-12,中成药,882.3773445253659
2020-09-08,中成药,311.16247295365366
2018-02-19,中成药,657.849431182269
2015-04-21,中成药,492.62725583407706
2023-10-29,西药,372.6401138097156
2016-09-03,西药,648.9874148516615
2017-04-22,中成药,948.0477507457256
2016-11-09,中成药,50.85704990087564
2019-05-15,西药,919.6643273242732
2015-07-12,中成药,612.9908384708034
2016-10-14,中成药,809.2411577613618
2023-11-05,中成药,390.0362038999348
2018-05-25,西药,477.1245450892376
2023-11-10,西药,870.1622442831524
2016-06-01,中成药,420.69949011172486
2020-01-04,中成药,539.3129710815941
2015-10-28,中成药,29.992973853489577
2023-03-30,中成药,167.01202577966185
2021-04-21,中成药,645.2696428950518
2018-11-07,中成药,719.8071320532383
2021-11-07,西药,586.7749274166545
2016-05-13,西药,151.87693591285458
2015-08-05,中成药,450.95137429205647
2022-05-29,西药,361.5438186995579
2015-11-26,中成药,500.70473059473744
2017-06-05,中成药,871.6257442085533
2022-09-09,西药,778.1028242720654
2018-05-30,西药,93.14960637526735
2023-07-21,中成药,891.4061057968187
2017-05-24,中成药,477.04947963832535
2020-09-20,西药,746.4235234371384
2015-02-03,西药,148.6388389517086
2019-05-01,中成药,674.0123304499776
2015-12-16,中成药,243.96275743336335
2015-12-05,中成药,443.9970881695222
2021-09-09,西药,26.694241381283366
2020-12-21,中成药,160.09453155117126
2023-09-07,西药,101.15968819238357
2018-09-11,中成药,247.34673120887587
2019-05-27,西药,109.01790912407905
2022-04-10,西药,694.9909263533663
2014-03-23,西药,38.749503187127175
2015-08-27,西药,621.563095618748
2019-05-25,中成药,149.3007525173185
2018-09-07,西药,945.709842606118
2019-08-09,西药,933.7631323787557
2021-09-20,西药,233.24807149575298
2016-06-21,中成药,618.2770852407992
2014-12-31,中成药,37.72526627773385
2014-06-12,中成药,932.4706576206623
2022-07-17,中成药,527.7574351097926
2021-01-02,中成药,52.79091990360121
2023-04-24,中成药,349.074993078056
2019-02-07,西药,86.08096724262187
2014-04-26,西药,399.0149949796263
2022-03-08,西药,673.2270787397099
2020-07-12,中成药,475.1910089610252
2016-05-30,西药,389.8849529722599
2021-08-16,西药,127.96547508506015
2016-04-19,中成药,252.48965523671976
2020-01-04,西药,109.14185486096761
2023-12-26,中成药,809.4237443400941
2017-09-08,西药,143.88742970487533
2020-10-26,中成药,599.4196328834046
2021-11-24,中成药,349.31300945295743
2016-11-02,中成药,233.71860080863166
2016-07-31,西药,643.0737550971827
2023-10-06,西药,462.4322862831712
2018-09-21,中成药,406.14401261171355
2020-05-23,中成药,596.9234848432993
2021-07-30,西药,496.3549522051007
2017-02-11,西药,310.44936646604515
2020-12-02,中成药,563.4706748875991
2014-01-22,西药,672.8035907851876
2023-05-14,西药,36.42622700098574
2018-10-16,西药,471.2130116185986
2015-11-14,中成药,67.10645173770834
2023-12-17,中成药,194.54135992742997
2022-02-01,西药,564.9036467371933
2019-01-08,中成药,867.5270261129249
2020-06-25,西药,883.9776223966
2014-05-06,西药,79.24457003724496
2014-10-04,中成药,424.91403542383955
2019-06-23,中成药,587.1764181745058
2017-05-12,中成药,155.59920550483997
2020-02-20,西药,767.777894577324
2023-11-28,西药,746.7929058528664
2015-11-27,中成药,904.3076035697267
2017-08-02,中成药,18.401151962608587
2014-02-26,中成药,224.51740154911263
2023-03-29,西药,828.9148471028685
2022-11-09,西药,673.874250318666
2014-01-19,西药,895.4459551615058
2023-06-04,中成药,66.60785798496386
2020-04-30,中成药,600.9943260592784
2021-10-12,西药,573.3561091447374
2014-04-23,中成药,45.31767219692704
2023-09-30,中成药,518.3868561433587
2023-04-22,中成药,613.425108196825
2015-06-26,中成药,199.38024246008615
2021-05-18,西药,280.5962872934163
2015-08-02,中成药,643.9438728347596
2016-12-24,西药,473.61793812395877
2023-03-18,西药,859.4335209926436
2014-01-25,中成药,348.95794834909645
2018-04-22,西药,273.99306180431915
2019-08-11,西药,985.0172809413943
2022-02-06,中成药,912.0244124287825
2018-04-22,西药,38.702817548990055
2014-05-21,西药,773.0213291535002
2018-11-03,西药,119.23142608695093
2015-10-10,西药,37.21034288107724
2020-02-14,西药,280.9585608066854
2022-10-05,西药,276.6524202704933
2014-07-20,西药,821.125574723495
2022-10-04,西药,713.5605734834068
2014-09-14,中成药,981.7933330586941
2015-07-01,中成药,714.3977713087003
2020-02-20,中成药,424.07299772348745
2021-07-13,西药,701.9383843357647
2022-09-11,西药,999.4644765145381
2023-11-16,西药,713.0404637369028
2023-02-19,中成药,764.0645424205151
2016-03-12,中成药,938.9813650383568
2016-07-30,中成药,122.51474869856652
2023-06-18,西药,707.7364505132496
2023-02-14,中成药,852.2978983877745
2015-02-18,中成药,954.8348142186841
2019-07-08,西药,218.85959681458237
2017-10-13,中成药,508.88971764700176
2017-01-03,西药,683.749299168037
2023-05-20,中成药,254.99305220632408
2016-06-28,西药,604.4681346177713
2014-07-07,西药,265.0029946730194
2019-07-09,西药,340.1224503263308
2017-08-06,西药,447.1035095457564
2019-09-24,西药,533.8981977591013
2023-12-24,中成药,454.87221290889914
2019-11-01,西药,498.2635645900499
2017-02-20,西药,305.6028687254097
2014-12-24,西药,167.37544308240427
2018-04-01,西药,56.876477553571036
2016-12-25,中成药,204.01893526675101
2022-03-03,西药,586.1242050907252
2018-08-08,中成药,788.254293325101
2020-08-19,西药,177.5551214684656
2014-06-11,西药,117.46980419492198
2023-06-14,中成药,751.7974569437578
2023-05-23,中成药,312.1067472319168
2022-12-04,中成药,951.984444835079
2020-06-27,西药,717.1747909042693
2015-03-26,中成药,333.48848677060056
2018-02-06,西药,296.6473203157679
2016-11-02,中成药,528.461402408596
2020-02-10,中成药,88.35322159542733
2019-11-29,西药,126.49974751884601
2019-05-05,中成药,184.09930250303057
2020-12-30,中成药,776.9763573715146
2017-08-06,西药,518.7187856764313
2020-05-31,西药,20.46145154669851
2023-08-24,西药,676.7813621973879
2022-01-30,中成药,429.4532768738921
2017-05-23,中成药,515.7438413141599
2016-08-31,中成药,221.9750809788062
2015-09-24,中成药,556.2644061101626
2018-05-10,中成药,979.3617073539738
2016-11-16,西药,82.71024409570384
2021-08-12,中成药,291.07822566778634
2023-01-16,西药,250.56761693222148
2018-05-08,中成药,256.0638176436678
2020-06-26,西药,384.91929398972354
2022-02-08,中成药,819.9286868967258
2023-01-18,中成药,913.7301030647435
2018-08-21,西药,210.19293658438357
2015-03-13,中成药,547.5204385686317
2021-09-29,西药,640.5299824438255
2018-04-06,中成药,526.6091996202065
2023-07-07,中成药,439.73563025495037
2016-12-12,西药,200.05575080064546
2023-04-08,中成药,493.33716560724616
2017-07-28,西药,407.2026794342156
2021-08-05,中成药,797.6077288772469
2019-09-10,中成药,765.9683155713652
2020-07-12,中成药,142.658694393614
2014-07-02,中成药,97.6338620374369
2022-06-22,中成药,909.072403795228
2021-02-04,中成药,540.1533050748527
2018-01-09,中成药,859.2229279097647
2022-08-12,西药,67.56960936073713
2022-06-09,中成药,531.250460356414
2023-09-26,中成药,544.032249430474
2018-01-19,中成药,862.0950122167285
2018-05-09,西药,106.63389824741043
2018-05-07,西药,248.0411080391502
2015-10-22,中成药,412.47293074814297
2014-06-09,中成药,867.1830606657427
2022-06-13,中成药,939.4944819198613
2022-11-24,西药,992.7973733976917
2020-09-25,中成药,959.6015515939363
2016-10-08,西药,15.882338285910869
2014-02-22,中成药,57.23125803933332
2020-09-21,西药,156.13075096601278
2021-12-04,西药,355.3734758025704
2016-11-11,中成药,831.6188506770891
2016-11-19,中成药,893.7296333821257
2021-07-13,中成药,194.9660622316372
2020-04-26,中成药,623.4675101035116
2017-05-13,中成药,918.1883652146238
2022-07-28,中成药,469.09441857200756
2018-02-03,中成药,112.50813623325612
2021-09-24,西药,463.2355135837787
2018-01-29,中成药,382.03695326517663
2016-11-01,中成药,581.881416105347
2019-05-05,西药,444.2720975630326
2023-03-16,中成药,27.17246758518076
2016-04-29,中成药,994.0577560795344
2014-12-20,中成药,548.1048353532652
2017-01-03,中成药,478.89444792976343
2021-12-30,西药,955.0711977890135
2018-10-06,西药,164.30176391120634
2023-12-12,中成药,197.34522651979574
2018-01-04,中成药,809.9346015721557
2016-09-17,西药,268.2227692247587
2017-06-18,中成药,801.2348352286117
2022-05-24,西药,278.81814807941754
2019-02-28,西药,42.85575392275147
2022-10-31,西药,521.8445766478488
2018-12-15,中成药,204.71956978559277
2022-09-03,中成药,760.2678300031464
2020-05-30,中成药,644.7876368998267
2020-03-06,西药,924.3666412981386
2023-05-08,中成药,785.1584736930786
2017-01-16,中成药,188.96819529231956
2016-03-28,西药,802.1566542981484
2018-12-05,中成药,645.3196743658831
2019-05-15,中成药,672.2621253430187
2020-09-03,中成药,833.9402571104473
2020-06-30,西药,578.0858284970509
2022-03-07,中成药,471.3434792094828
2016-06-07,西药,640.2746250051407
2019-01-30,西药,304.9778546687755
2017-03-26,西药,190.7711597762283
2015-10-30,中成药,620.421959690534
2015-09-25,中成药,241.5098853946229
2021-03-09,中成药,89.11595825314066
2018-07-01,西药,10.548642739401375
2014-05-17,西药,612.2362073860664
2019-05-01,中成药,368.52729564543444
2018-08-25,西药,754.7878609667214
2015-03-04,中成药,381.4246343299714
2018-01-15,中成药,491.14341375584445
2021-04-13,中成药,413.01412308723104
2022-02-06,中成药,654.0690431982526
2016-03-29,中成药,362.5777703948185
2019-12-29,中成药,964.1299734428858
2017-01-11,中成药,936.7855167325448
2020-02-03,西药,849.5476236307085
2014-07-17,中成药,921.0972678670206
2021-04-25,西药,454.6482915747971
2023-12-19,西药,541.0660928215972
2019-06-19,中成药,744.671666632662
2021-07-01,西药,699.1844656891557
2023-07-25,西药,891.7718096494161
2020-09-14,西药,719.1677169841283
2015-04-16,中成药,997.9058611461759
2020-03-15,中成药,355.0207418332751
2019-05-03,中成药,834.6677648170237
2016-07-17,中成药,700.6584746043376
2019-07-04,中成药,694.4725807628683
2021-05-03,西药,332.5772388965489
2022-03-18,西药,787.7457744987923
2016-06-24,中成药,901.3722621241232
2020-02-01,西药,226.36297690535733
2014-01-23,西药,629.2418687455371
2014-08-23,西药,398.21348081174744
2022-06-12,西药,989.6526381019283
2017-01-29,中成药,484.04448767336476
2016-07-17,中成药,236.03697205897328
2023-11-17,中成药,388.0390489696142
2015-06-07,西药,657.30000591846
2018-12-14,西药,85.3284776360805
2023-08-25,中成药,607.5659010190252
2015-03-07,中成药,931.9125115871091
2016-03-03,西药,851.859159781272
2018-06-18,中成药,76.99680129140353
2018-10-03,中成药,993.4559799516775
2015-06-17,西药,701.7396544668403
2022-04-15,西药,170.65801607088346
2018-10-13,中成药,22.29192827772926
2018-08-03,西药,179.56980992922982
2017-08-09,中成药,839.7941614788812
2021-10-28,西药,31.4229316957121
2016-07-01,西药,240.8158305819057
2017-01-29,中成药,759.7325393815266
2018-03-06,西药,590.2494305391538
2017-08-20,中成药,784.90835325659
2021-12-28,西药,748.68899878852
2021-01-31,中成药,60.09537325058668
2016-10-20,西药,893.58630490321
2018-04-26,西药,234.761515939446
2017-10-10,中成药,557.8585158274661
2023-03-29,西药,647.845274962501
2018-02-28,中成药,176.94192877624442
2018-08-09,西药,976.4689441339647
2019-06-21,西药,493.2743965264359
2014-08-15,中成药,67.0662686414195
2017-06-13,西药,937.889424330062
2016-05-22,西药,590.4051647613354
2016-06-10,中成药,702.2012660015625
2018-01-18,西药,529.9240320348819
2016-11-02,中成药,836.3905752291979
2020-03-07,中成药,42.80212757127879
2021-08-20,中成药,275.69458162437627
2015-02-01,西药,474.9518728386653
2017-01-28,西药,85.83758015057295
2019-09-10,中成药,708.8476026333917
2022-01-24,西药,399.72677991508436
2023-11-09,中成药,279.9413103654626
2015-10-11,西药,13.34505834032815
2014-11-25,中成药,722.6320086324541
2022-11-12,中成药,835.4712157841332
2018-01-22,西药,401.09013032468346
2016-08-09,中成药,568.5757972630319
2019-06-29,中成药,235.40975967030244
2019-07-10,西药,625.9756698173318
2022-09-07,中成药,22.016083732048518
2021-04-22,中成药,493.75745812777086
2019-02-22,西药,647.7634270222853
2017-04-11,中成药,919.0098554974367
2018-11-08,中成药,387.5224589510614
2014-06-11,中成药,767.5383009512195
2018-10-18,中成药,601.7101596440657
2016-02-15,中成药,927.7419917958298
2023-02-17,中成药,404.3938989028363
2019-01-02,中成药,325.9043864742581
2020-05-10,中成药,888.2705787072024
2022-06-02,西药,58.75195739420623
2016-11-17,中成药,145.02153900434004
2020-07-01,中成药,91.580390238204
2016-07-28,西药,844.6788570106386
2022-10-26,中成药,20.5013491366162
2015-06-24,中成药,863.0405839420777
2020-12-10,中成药,456.7551174175542
2016-04-01,中成药,13.985026065431041
2018-01-01,中成药,407.6287254399214
2016-12-24,中成药,194.93283263458522
2014-12-22,西药,628.1564825974414
2023-11-14,西药,682.5652020224301
2023-02-06,西药,492.6522947009498
2014-08-23,西药,50.11433018527327
2020-03-24,西药,659.5675163235298
2018-03-29,中成药,843.618395769466
2023-04-08,中成药,723.1210345531374
2019-09-28,中成药,831.6583397657654
2014-04-28,中成药,208.5044283153786
2019-10-03,中成药,889.9990602599178
2018-08-01,西药,328.97151614148316
2021-02-25,西药,23.27076610947112
2016-12-03,中成药,844.95772986578
2019-10-02,中成药,942.4030562750795
2015-07-12,中成药,659.0026154431753
2023-11-06,西药,239.12226415879041
2022-09-09,西药,259.2270196397051
2018-12-21,中成药,471.9269447012633
2019-06-29,西药,898.8527688054053
2021-12-25,中成药,158.10167958608278
2015-02-02,西药,827.713932887652
2022-10-15,西药,298.3897806180988
2015-11-06,中成药,810.5003077348069
2015-01-22,西药,921.0684856255233
2019-11-29,西药,433.218933274377
2021-04-15,中成药,371.4001475644755
2019-08-27,西药,804.1991057815887
2022-11-28,中成药,534.1880535556
2016-06-02,西药,687.6045579785651
2023-11-17,中成药,626.6009445915678
2015-06-25,中成药,161.35995718834835
2014-06-20,西药,846.3424566866661
2020-09-22,西药,203.81736029900483
2016-01-10,中成药,932.959322630073
2017-11-02,西药,258.0655785079264
2022-12-04,西药,736.5421635410045
2021-12-15,西药,291.80883955865613
2020-03-27,中成药,324.60755450099526
2014-04-29,中成药,316.90183425448225
2022-11-02,中成药,750.4133314858225
2021-10-02,西药,561.2469667896992
2020-11-17,西药,884.1229312890222
2019-11-22,中成药,314.2989920120044
2021-07-08,中成药,695.0725968361769
2019-06-19,西药,755.4191136664796
2023-10-14,西药,159.9672918996586
2018-09-02,西药,406.58346374661306
2018-09-19,西药,487.989319406907
2020-02-01,中成药,362.1305159954306
2021-08-24,西药,328.8914700094467
2018-08-25,西药,689.5556950576655
2017-12-15,中成药,223.7077336828937
2022-10-11,中成药,712.2968377986175
2023-06-25,西药,935.6937544268233
2018-10-26,中成药,569.5455459659736
2018-03-05,西药,615.3198943720793
2015-10-27,西药,78.24337510284819
2014-02-02,中成药,865.8321345816499
2019-10-04,中成药,292.59330932786685
2021-01-10,西药,618.9006538732792
2021-09-04,中成药,979.3210480473543
2019-08-22,西药,599.5475745670797
2018-04-01,西药,727.4623925897338
2015-12-21,西药,450.86642204151434
2021-02-15,中成药,69.76218507990679
2020-08-17,西药,799.6233559948906
2015-04-29,西药,44.648852851345815
2016-08-30,西药,703.6512505989756
2023-01-13,中成药,32.692357418140574
2021-04-24,西药,863.6821842109039
2014-11-03,西药,166.0596754746508
2015-04-02,西药,519.1287804881256
2020-01-17,中成药,601.1791974383159
2014-11-27,西药,462.96995329967797
2021-09-24,西药,347.35585445539834
2014-08-13,中成药,473.136153219162
2022-04-19,中成药,318.3015963423471
2021-08-08,西药,443.74112361005456
2023-10-16,西药,365.32386108805036
2018-01-19,西药,570.5427752720739
2022-07-14,中成药,245.54492062253362
2022-12-30,中成药,988.7699893648723
2016-12-18,西药,505.8612538483439
2015-10-06,中成药,202.22045664036455
2015-09-08,西药,482.29608207159976
2014-07-14,西药,867.750978229576
2015-05-04,中成药,31.58872519315164
2020-01-14,西药,682.7585779162159
2021-04-11,中成药,552.4881188259887
2017-06-03,中成药,177.86241442643416
2020-09-25,西药,819.3016749118715
2022-12-21,中成药,375.1957761502656
2017-01-07,西药,300.8640085273524
2017-02-21,中成药,829.843939938332
2020-11-23,西药,642.139795729748
2017-05-26,西药,899.2764928380761
2015-05-31,西药,633.5848666344874
2018-06-14,中成药,743.4094813527942
2017-02-01,西药,838.0814372970167
2015-01-28,中成药,64.19223955083754
2015-09-23,中成药,778.2884692806865
2019-01-22,中成药,617.569417031081
2021-04-09,中成药,78.8127185500413
2016-09-06,中成药,513.492142650028
2015-03-10,西药,91.63349720411435
2023-04-26,中成药,738.5877297059901
2022-10-20,西药,551.0366967589042
2021-01-31,西药,954.0378020381744
2014-10-05,中成药,191.30401785605216
2014-08-21,西药,609.9731179951747
2018-04-02,西药,219.46631322478643
2018-05-14,中成药,617.9243348801243
2017-01-18,西药,725.4232053372479
2023-10-04,中成药,725.0812860362432
2022-12-15,中成药,816.9232507757838
2020-08-06,中成药,855.0147256787335
2023-08-14,西药,86.49900900450527
2014-01-26,西药,349.83448550168004
2022-06-24,西药,690.2512951562077
2017-11-18,西药,503.60042451730004
2020-12-29,中成药,198.76918728724357
